Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,108,12,T:System.CommandLine.NamingConventionBinder.CommandHandler,,,,,"commandShardAdd.Handler = CommandHandler.Create<ShardOptions, IHost>(AddShardCommand);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,108,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardAdd.Handler = CommandHandler.Create<ShardOptions, IHost>(AddShardCommand);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,108,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardAdd.Handler = CommandHandler.Create<ShardOptions, IHost>(AddShardCommand);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,108,12,P:System.CommandLine.Command.Handler,,,,,"commandShardAdd.Handler = CommandHandler.Create<ShardOptions, IHost>(AddShardCommand);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,P:System.CommandLine.Option.IsRequired,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,M:System.CommandLine.Command.Add(System.CommandLine.Option),,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,P:System.CommandLine.Option.IsRequired,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,M:System.CommandLine.Command.Add(System.CommandLine.Option),,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,P:System.CommandLine.Option.IsRequired,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,M:System.CommandLine.Command.Add(System.CommandLine.Option),,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,P:System.CommandLine.Option.IsRequired,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,P:System.CommandLine.Option.AllowMultipleArgumentsPerToken,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,T:System.CommandLine.ArgumentArity,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,T:System.CommandLine.ArgumentArity,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,P:System.CommandLine.ArgumentArity.OneOrMore,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,T:System.CommandLine.ArgumentArity,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,M:System.CommandLine.Command.Add(System.CommandLine.Option),,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,T:System.CommandLine.Command,,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,87,12,"M:System.CommandLine.Command.#ctor(System.String,System.String)",,,,,"Command commandShardAdd = new Command(""add"", ""Adds a new shard to the Shard Map Manager. \n\nExamples:\n  .\\ElasticShardSqlUtil.exe shard add --tenants 2871 --tenant-type database-per-tenant \n  .\\ElasticShardSqlUtil.exe shard add --tenants 1000 2000 --tenant-type sharded-multi-tenant --database-name demos"")              {                  new Option<int[]>(new []{ ""--tenants"", ""-t"" }, ""Space separated list of tenant IDs."")                  {                      Arity = ArgumentArity.OneOrMore,                      AllowMultipleArgumentsPerToken = true,                      IsRequired = true                  },                  new Option<string>(new []{""--tenant-type"", ""-y""}, ""The type of tenant to setup. Supported options are 'database-per-tenant' and 'sharded-multi-tenant'."")                  {                      IsRequired = true,                  },                  new Option<string>(new []{""--database-name"", ""-d""}, ""The name of the database for the sharded multi-tenancy. This is required when the tenant type is 'sharded-multi-tenant'."")                  {                      IsRequired = false,                  },                  new Option<string>(new []{""--file"", ""-f""}, ""The SQL script to execute for the new shard."")                  {                      IsRequired = false,                  },              };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,85,12,T:System.CommandLine.Command,,,,,"var commandShard = new Command(""shard"", ""Manage the shards in Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,85,12,"M:System.CommandLine.Command.#ctor(System.String,System.String)",,,,,"var commandShard = new Command(""shard"", ""Manage the shards in Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,82,12,M:System.CommandLine.Command.AddCommand(System.CommandLine.Command),,,,,root.AddCommand(commandShardMapManager);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,80,12,M:System.CommandLine.Command.AddCommand(System.CommandLine.Command),,,,,commandShardMapManager.AddCommand(commandShardMapManagerCleanup);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,79,12,T:System.CommandLine.NamingConventionBinder.CommandHandler,,,,,"commandShardMapManagerCleanup.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCleanup);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,79,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardMapManagerCleanup.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCleanup);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,79,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardMapManagerCleanup.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCleanup);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,79,12,P:System.CommandLine.Command.Handler,,,,,"commandShardMapManagerCleanup.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCleanup);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,78,12,T:System.CommandLine.Command,,,,,"Command commandShardMapManagerCleanup = new Command(""cleanup"", ""Clean up empty shards in the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,78,12,"M:System.CommandLine.Command.#ctor(System.String,System.String)",,,,,"Command commandShardMapManagerCleanup = new Command(""cleanup"", ""Clean up empty shards in the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,76,12,M:System.CommandLine.Command.AddCommand(System.CommandLine.Command),,,,,commandShardMapManager.AddCommand(commandShardMapManagerStatus);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,75,12,T:System.CommandLine.NamingConventionBinder.CommandHandler,,,,,"commandShardMapManagerStatus.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandStatus);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,75,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardMapManagerStatus.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandStatus);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,75,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardMapManagerStatus.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandStatus);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,75,12,P:System.CommandLine.Command.Handler,,,,,"commandShardMapManagerStatus.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandStatus);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,74,12,T:System.CommandLine.Command,,,,,"Command commandShardMapManagerStatus = new Command(""status"", ""Gets the status of the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,74,12,"M:System.CommandLine.Command.#ctor(System.String,System.String)",,,,,"Command commandShardMapManagerStatus = new Command(""status"", ""Gets the status of the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,72,12,M:System.CommandLine.Command.AddCommand(System.CommandLine.Command),,,,,commandShardMapManager.AddCommand(commandShardMapManagerCreate);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,71,12,T:System.CommandLine.NamingConventionBinder.CommandHandler,,,,,"commandShardMapManagerCreate.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCreate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,71,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardMapManagerCreate.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCreate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,71,12,T:System.CommandLine.Invocation.ICommandHandler,,,,,"commandShardMapManagerCreate.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCreate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,71,12,P:System.CommandLine.Command.Handler,,,,,"commandShardMapManagerCreate.Handler = CommandHandler.Create<ShardMapManagerOptions, IHost>(ShardMapManagerCommandCreate);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,70,12,T:System.CommandLine.Command,,,,,"Command commandShardMapManagerCreate = new Command(""create"", ""Creates the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,70,12,"M:System.CommandLine.Command.#ctor(System.String,System.String)",,,,,"Command commandShardMapManagerCreate = new Command(""create"", ""Creates the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,68,12,T:System.CommandLine.Command,,,,,"var commandShardMapManager = new Command(""shard-map-manager"", ""Manage the Shard Map Manager."");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ElasticShardSqlUtil\ElasticShardSqlUtil.csproj,File,ElasticShardSqlUtil\Program.cs,68,12,"M:System.CommandLine.Command.#ctor(System.String,System.String)",,,,,"var commandShardMapManager = new Command(""shard-map-manager"", ""Manage the Shard Map Manager."");"
